id,amazon_sku,channel_id,linnworks_code,price_uk,sale_price_uk,price_fr,sale_price_fr,price_de,sale_price_de,price_es,sale_price_es,price_ebay,sale_price_ebay,price_cdiscount,sale_price_cdiscount,prime_date,error
45735,FL13110A,2,FL13110A,,,11.99,11.99,,,,,,,,,NULL,NULL
45736,FL13110B,2,FL13110B,,,11.99,11.99,,,,,,,,,NULL,NULL
45737,FL13111A,2,FL13111A,,,11.99,11.99,,,,,,,,,NULL,NULL
45738,FL13111B,2,FL13111B,,,11.99,11.99,,,,,,,,,NULL,NULL
45739,FL13111C,2,FL13111C,,,11.99,11.99,,,,,,,,,NULL,NULL
45740,FL13061,3,FL13061,,,,,9.99,9.99,,,,,,,NULL,NULL
45741,FL13062A,3,FL13062A,,,,,9.99,9.99,,,,,,,NULL,NULL
45742,FL13062B,3,FL13062B,,,,,9.99,9.99,,,,,,,NULL,NULL
45743,FL13108,3,FL13108,,,,,15.99,15.99,,,,,,,NULL,NULL
45744,FL13110A,3,FL13110A,,,,,11.99,11.99,,,,,,,NULL,NULL
45745,FL13110B,3,FL13110B,,,,,11.99,11.99,,,,,,,NULL,NULL
45746,FL13111A,3,FL13111A,,,,,11.99,11.99,,,,,,,NULL,NULL
45747,FL13111B,3,FL13111B,,,,,11.99,11.99,,,,,,,NULL,NULL
45748,FL13111C,3,FL13111C,,,,,11.99,11.99,,,,,,,NULL,NULL
45749,FL13061,10,FL13061,,,,,,,,,,,,9.99,NULL,NULL
45750,FL13062A,10,FL13062A,,,,,,,,,,,,9.99,NULL,NULL
45751,FL13062B,10,FL13062B,,,,,,,,,,,,9.99,NULL,NULL
45752,FL13108,10,FL13108,,,,,,,,,,,,15.99,NULL,NULL
45753,FL13110A,10,FL13110A,,,,,,,,,,,,11.99,NULL,NULL
45754,FL13110B,10,FL13110B,,,,,,,,,,,,11.99,NULL,NULL
45755,FL13111A,10,FL13111A,,,,,,,,,,,,11.99,NULL,NULL
45756,FL13111B,10,FL13111B,,,,,,,,,,,,11.99,NULL,NULL
45757,FL13111C,10,FL13111C,,,,,,,,,,,,11.99,NULL,NULL
45758,HTBOHOQS-S,2,HTBOHOQS-S,,,44.99,24.99,,,,,,,,,NULL,NULL
45759,HTBOHOQS-D,2,HTBOHOQS-D,,,64.99,34.99,,,,,,,,,NULL,NULL
45760,HTBOHOQS-K,2,HTBOHOQS-K,,,79.99,44.99,,,,,,,,,NULL,NULL
45761,HTELEQS-S,2,HTELEQS-S,,,46.2,24.99,,,,,,,,,NULL,NULL
45762,HTELEQS-D,2,HTELEQS-D,,,66,34.99,,,,,,,,,NULL,NULL
45763,HTELEQS-K,2,HTELEQS-K,,,79.2,44.99,,,,,,,,,NULL,NULL
45764,HTGERQS-S,2,HTGERQS-S,,,46.2,24.99,,,,,,,,,NULL,NULL
45765,HTGERQS-D,2,HTGERQS-D,,,66,34.99,,,,,,,,,NULL,NULL
45766,HTOSPQS-S,2,HTOSPQS-S,,,46.2,24.99,,,,,,,,,NULL,NULL
45767,HTOSPQS-D,2,HTOSPQS-D,,,66,34.99,,,,,,,,,NULL,NULL
45768,HTGBIQS-S,2,HTGBIQS-S,,,46.2,24.99,,,,,,,,,NULL,NULL
45769,HTGBIQS-D,2,HTGBIQS-D,,,66,34.99,,,,,,,,,NULL,NULL
45770,HTGBIQS-K,2,HTGBIQS-K,,,79.2,44.99,,,,,,,,,NULL,NULL
45771,EBBAWQS-S,2,EBBAWQS-S,,,46.2,41.58,,,,,,,,,NULL,NULL
45772,EBBAWQS-D,2,EBBAWQS-D,,,59.4,53.46,,,,,,,,,NULL,NULL
45773,EBSAMQS-S,2,EBSAMQS-S,,,52.8,52.8,,,,,,,,,NULL,NULL
45774,EBSAMQS-D,2,EBSAMQS-D,,,72.6,72.6,,,,,,,,,NULL,NULL
45775,EBSAMQS-K,2,EBSAMQS-K,,,92.4,92.4,,,,,,,,,NULL,NULL
45776,EBSAMQS-SK,2,EBSAMQS-SK,,,99,99,,,,,,,,,NULL,NULL
45777,EBWAQS-S,2,EBWAQS-S,,,46.2,46.2,,,,,,,,,NULL,NULL
45778,EBWAQS-D,2,EBWAQS-D,,,59.4,59.4,,,,,,,,,NULL,NULL
45779,KMATMCUS-3050,2,KMATMCUS-3050,,,36.96,36.96,,,,,,,,,NULL,NULL
45780,KMDARCUS-3050,2,KMDARCUS-3050,,,26.4,26.4,,,,,,,,,NULL,NULL
45781,KMDARCUS-40,2,KMDARCUS-40,,,52.8,52.8,,,,,,,,,NULL,NULL
45782,KMGLITCUS-3050,2,KMGLITCUS-3050,,,39.6,39.6,,,,,,,,,NULL,NULL
45783,KMGLITCUS-40,2,KMGLITCUS-40,,,42.24,42.24,,,,,,,,,NULL,NULL
45784,KMHELCUS-55,2,KMHELCUS-55,,,42.24,42.24,,,,,,,,,NULL,NULL
45785,KMZITCUS-50,2,KMZITCUS-50,,,46.2,46.2,,,,,,,,,NULL,NULL
45786,KMARYCUS-OYS,2,KMARYCUS-OYS,,,46.2,46.2,,,,,,,,,NULL,NULL
45787,KMBELCUS-PEA,2,KMBELCUS-PEA,,,39.6,39.6,,,,,,,,,NULL,NULL
45788,KMMARCUS-PEA,2,KMMARCUS-PEA,,,47.52,47.52,,,,,,,,,NULL,NULL
45789,KMMETCUS-GRE,2,KMMETCUS-GRE,,,52.8,52.8,,,,,,,,,NULL,NULL
45790,KMMODCUS-OYS,2,KMMODCUS-OYS,,,46.2,46.2,,,,,,,,,NULL,NULL
45791,KMPALCUS-OYS,2,KMPALCUS-OYS,,,59.4,59.4,,,,,,,,,NULL,NULL
45792,KMTURCUS-PRA,2,KMTURCUS-PRA,,,33,33,,,,,,,,,NULL,NULL
45793,KMTALCUS-PET,2,KMTALCUS-PET,,,47.52,47.52,,,,,,,,,NULL,NULL
45794,KMTALTHR-PET,2,KMTALTHR-PET,,,151.8,151.8,,,,,,,,,NULL,NULL
45795,KMMIRTHR-IVO,2,KMMIRTHR-IVO,,,138.6,138.6,,,,,,,,,NULL,NULL
45796,KMATMQC-S,2,KMATMQC-S,,,112.2,112.2,,,,,,,,,NULL,NULL
45797,KMATMQC-D,2,KMATMQC-D,,,132,132,,,,,,,,,NULL,NULL
45798,KMATMQC-K,2,KMATMQC-K,,,151.8,151.8,,,,,,,,,NULL,NULL
45799,KMATMQC-SK,2,KMATMQC-SK,,,165,165,,,,,,,,,NULL,NULL
45800,KMDARQC-S,2,KMDARQC-S,,,92.4,92.4,,,,,,,,,NULL,NULL
45801,KMDARQC-D,2,KMDARQC-D,,,125.4,125.4,,,,,,,,,NULL,NULL
45802,KMDARQC-K,2,KMDARQC-K,,,145.2,145.2,,,,,,,,,NULL,NULL
45803,KMDARQC-SK,2,KMDARQC-SK,,,158.4,158.4,,,,,,,,,NULL,NULL
45804,KMGLITQC-S,2,KMGLITQC-S,,,85.8,85.8,,,,,,,,,NULL,NULL
45805,KMGLITQC-D,2,KMGLITQC-D,,,105.6,105.6,,,,,,,,,NULL,NULL
45806,KMGLITQC-K,2,KMGLITQC-K,,,132,132,,,,,,,,,NULL,NULL
45807,KMGLITQC-SK,2,KMGLITQC-SK,,,145.2,145.2,,,,,,,,,NULL,NULL
45808,KMHELQC-S,2,KMHELQC-S,,,85.8,85.8,,,,,,,,,NULL,NULL
45809,KMHELQC-D,2,KMHELQC-D,,,112.2,112.2,,,,,,,,,NULL,NULL
45810,KMHELQC-K,2,KMHELQC-K,,,132,132,,,,,,,,,NULL,NULL
45811,KMHELQC-SK,2,KMHELQC-SK,,,151.8,151.8,,,,,,,,,NULL,NULL
45812,KMZITQC-S,2,KMZITQC-S,,,85.8,85.8,,,,,,,,,NULL,NULL
45813,KMZITQC-D,2,KMZITQC-D,,,112.2,112.2,,,,,,,,,NULL,NULL
45814,KMZITQC-K,2,KMZITQC-K,,,132,132,,,,,,,,,NULL,NULL
45815,KMZITQC-SK,2,KMZITQC-SK,,,145.2,145.2,,,,,,,,,NULL,NULL
45816,KMATMPIL-65,2,KMATMPIL-65,,,26.4,26.4,,,,,,,,,NULL,NULL
45817,KMATMHW-STD,2,KMATMHW-STD,,,33,33,,,,,,,,,NULL,NULL
45818,KMDARPIL-65,2,KMDARPIL-65,,,33,33,,,,,,,,,NULL,NULL
45819,KMDARHW-STD,2,KMDARHW-STD,,,33,33,,,,,,,,,NULL,NULL
45820,KMGLITPIL-65,2,KMGLITPIL-65,,,33,33,,,,,,,,,NULL,NULL
45821,KMGLITHW-STD,2,KMGLITHW-STD,,,33,33,,,,,,,,,NULL,NULL
45822,KMHELPIL-65,2,KMHELPIL-65,,,26.4,26.4,,,,,,,,,NULL,NULL
45823,KMHELHW-STD,2,KMHELHW-STD,,,26.4,26.4,,,,,,,,,NULL,NULL
45824,KMZITPIL-65,2,KMZITPIL-65,,,26.4,26.4,,,,,,,,,NULL,NULL
45825,KMZITPIL-STD,2,KMZITPIL-STD,,,26.4,26.4,,,,,,,,,NULL,NULL
45826,KMDARTHR-130220,2,KMDARTHR-130220,,,184.8,184.8,,,,,,,,,NULL,NULL
45827,KMGLITTHR-80225,2,KMGLITTHR-80225,,,138.6,138.6,,,,,,,,,NULL,NULL
45828,KMHELTHR-100220,2,KMHELTHR-100220,,,125.4,125.4,,,,,,,,,NULL,NULL
45829,HTBOHOQS-S,3,HTBOHOQS-S,,,,,44.99,24.99,,,,,,,NULL,NULL
45830,HTBOHOQS-D,3,HTBOHOQS-D,,,,,64.99,34.99,,,,,,,NULL,NULL
45831,HTBOHOQS-K,3,HTBOHOQS-K,,,,,79.99,44.99,,,,,,,NULL,NULL
45832,HTELEQS-S,3,HTELEQS-S,,,,,46.2,24.99,,,,,,,NULL,NULL
45833,HTELEQS-D,3,HTELEQS-D,,,,,66,34.99,,,,,,,NULL,NULL
45834,HTELEQS-K,3,HTELEQS-K,,,,,79.2,44.99,,,,,,,NULL,NULL
45835,HTGERQS-S,3,HTGERQS-S,,,,,46.2,24.99,,,,,,,NULL,NULL
45836,HTGERQS-D,3,HTGERQS-D,,,,,66,34.99,,,,,,,NULL,NULL
45837,HTOSPQS-S,3,HTOSPQS-S,,,,,46.2,24.99,,,,,,,NULL,NULL
45838,HTOSPQS-D,3,HTOSPQS-D,,,,,66,34.99,,,,,,,NULL,NULL
45839,HTGBIQS-S,3,HTGBIQS-S,,,,,46.2,24.99,,,,,,,NULL,NULL
45840,HTGBIQS-D,3,HTGBIQS-D,,,,,66,34.99,,,,,,,NULL,NULL
45841,HTGBIQS-K,3,HTGBIQS-K,,,,,79.2,44.99,,,,,,,NULL,NULL
45842,EBBAWQS-S,3,EBBAWQS-S,,,,,46.2,41.58,,,,,,,NULL,NULL
45843,EBBAWQS-D,3,EBBAWQS-D,,,,,59.4,53.46,,,,,,,NULL,NULL
45844,EBSAMQS-S,3,EBSAMQS-S,,,,,52.8,52.8,,,,,,,NULL,NULL
45845,EBSAMQS-D,3,EBSAMQS-D,,,,,72.6,72.6,,,,,,,NULL,NULL
45846,EBSAMQS-K,3,EBSAMQS-K,,,,,92.4,92.4,,,,,,,NULL,NULL
45847,EBSAMQS-SK,3,EBSAMQS-SK,,,,,99,99,,,,,,,NULL,NULL
45848,EBWAQS-S,3,EBWAQS-S,,,,,46.2,46.2,,,,,,,NULL,NULL
45849,EBWAQS-D,3,EBWAQS-D,,,,,59.4,59.4,,,,,,,NULL,NULL
45850,KMATMCUS-3050,3,KMATMCUS-3050,,,,,36.96,36.96,,,,,,,NULL,NULL
45851,KMDARCUS-3050,3,KMDARCUS-3050,,,,,26.4,26.4,,,,,,,NULL,NULL
45852,KMDARCUS-40,3,KMDARCUS-40,,,,,52.8,52.8,,,,,,,NULL,NULL
45853,KMGLITCUS-3050,3,KMGLITCUS-3050,,,,,39.6,39.6,,,,,,,NULL,NULL
45854,KMGLITCUS-40,3,KMGLITCUS-40,,,,,42.24,42.24,,,,,,,NULL,NULL
45855,KMHELCUS-55,3,KMHELCUS-55,,,,,42.24,42.24,,,,,,,NULL,NULL
45856,KMZITCUS-50,3,KMZITCUS-50,,,,,46.2,46.2,,,,,,,NULL,NULL
45857,KMARYCUS-OYS,3,KMARYCUS-OYS,,,,,46.2,46.2,,,,,,,NULL,NULL
45858,KMBELCUS-PEA,3,KMBELCUS-PEA,,,,,39.6,39.6,,,,,,,NULL,NULL
45859,KMMARCUS-PEA,3,KMMARCUS-PEA,,,,,47.52,47.52,,,,,,,NULL,NULL
45860,KMMETCUS-GRE,3,KMMETCUS-GRE,,,,,52.8,52.8,,,,,,,NULL,NULL
45861,KMMODCUS-OYS,3,KMMODCUS-OYS,,,,,46.2,46.2,,,,,,,NULL,NULL
45862,KMPALCUS-OYS,3,KMPALCUS-OYS,,,,,59.4,59.4,,,,,,,NULL,NULL
45863,KMTURCUS-PRA,3,KMTURCUS-PRA,,,,,33,33,,,,,,,NULL,NULL
45864,KMTALCUS-PET,3,KMTALCUS-PET,,,,,47.52,47.52,,,,,,,NULL,NULL
45865,KMTALTHR-PET,3,KMTALTHR-PET,,,,,151.8,151.8,,,,,,,NULL,NULL
45866,KMMIRTHR-IVO,3,KMMIRTHR-IVO,,,,,138.6,138.6,,,,,,,NULL,NULL
45867,KMATMQC-S,3,KMATMQC-S,,,,,112.2,112.2,,,,,,,NULL,NULL
45868,KMATMQC-D,3,KMATMQC-D,,,,,132,132,,,,,,,NULL,NULL
45869,KMATMQC-K,3,KMATMQC-K,,,,,151.8,151.8,,,,,,,NULL,NULL
45870,KMATMQC-SK,3,KMATMQC-SK,,,,,165,165,,,,,,,NULL,NULL
45871,KMDARQC-S,3,KMDARQC-S,,,,,92.4,92.4,,,,,,,NULL,NULL
45872,KMDARQC-D,3,KMDARQC-D,,,,,125.4,125.4,,,,,,,NULL,NULL
45873,KMDARQC-K,3,KMDARQC-K,,,,,145.2,145.2,,,,,,,NULL,NULL
45874,KMDARQC-SK,3,KMDARQC-SK,,,,,158.4,158.4,,,,,,,NULL,NULL
45875,KMGLITQC-S,3,KMGLITQC-S,,,,,85.8,85.8,,,,,,,NULL,NULL
45876,KMGLITQC-D,3,KMGLITQC-D,,,,,105.6,105.6,,,,,,,NULL,NULL
45877,KMGLITQC-K,3,KMGLITQC-K,,,,,132,132,,,,,,,NULL,NULL
45878,KMGLITQC-SK,3,KMGLITQC-SK,,,,,145.2,145.2,,,,,,,NULL,NULL
45879,KMHELQC-S,3,KMHELQC-S,,,,,85.8,85.8,,,,,,,NULL,NULL
45880,KMHELQC-D,3,KMHELQC-D,,,,,112.2,112.2,,,,,,,NULL,NULL
45881,KMHELQC-K,3,KMHELQC-K,,,,,132,132,,,,,,,NULL,NULL
45882,KMHELQC-SK,3,KMHELQC-SK,,,,,151.8,151.8,,,,,,,NULL,NULL
45883,KMZITQC-S,3,KMZITQC-S,,,,,85.8,85.8,,,,,,,NULL,NULL
45884,KMZITQC-D,3,KMZITQC-D,,,,,112.2,112.2,,,,,,,NULL,NULL
45885,KMZITQC-K,3,KMZITQC-K,,,,,132,132,,,,,,,NULL,NULL
45886,KMZITQC-SK,3,KMZITQC-SK,,,,,145.2,145.2,,,,,,,NULL,NULL
45887,KMATMPIL-65,3,KMATMPIL-65,,,,,26.4,26.4,,,,,,,NULL,NULL
45888,KMATMHW-STD,3,KMATMHW-STD,,,,,33,33,,,,,,,NULL,NULL
45889,KMDARPIL-65,3,KMDARPIL-65,,,,,33,33,,,,,,,NULL,NULL
45890,KMDARHW-STD,3,KMDARHW-STD,,,,,33,33,,,,,,,NULL,NULL
45891,KMGLITPIL-65,3,KMGLITPIL-65,,,,,33,33,,,,,,,NULL,NULL
45892,KMGLITHW-STD,3,KMGLITHW-STD,,,,,33,33,,,,,,,NULL,NULL
45893,KMHELPIL-65,3,KMHELPIL-65,,,,,26.4,26.4,,,,,,,NULL,NULL
45894,KMHELHW-STD,3,KMHELHW-STD,,,,,26.4,26.4,,,,,,,NULL,NULL
45895,KMZITPIL-65,3,KMZITPIL-65,,,,,26.4,26.4,,,,,,,NULL,NULL
45896,KMZITPIL-STD,3,KMZITPIL-STD,,,,,26.4,26.4,,,,,,,NULL,NULL
45897,KMDARTHR-130220,3,KMDARTHR-130220,,,,,184.8,184.8,,,,,,,NULL,NULL
45898,KMGLITTHR-80225,3,KMGLITTHR-80225,,,,,138.6,138.6,,,,,,,NULL,NULL
45899,KMHELTHR-100220,3,KMHELTHR-100220,,,,,125.4,125.4,,,,,,,NULL,NULL
45900,HTBOHOQS-S,10,HTBOHOQS-S,,,,,,,,,,,,24.99,NULL,NULL
45901,HTBOHOQS-D,10,HTBOHOQS-D,,,,,,,,,,,,34.99,NULL,NULL
45902,HTBOHOQS-K,10,HTBOHOQS-K,,,,,,,,,,,,44.99,NULL,NULL
45903,HTELEQS-S,10,HTELEQS-S,,,,,,,,,,,,24.99,NULL,NULL
45904,HTELEQS-D,10,HTELEQS-D,,,,,,,,,,,,34.99,NULL,NULL
45905,HTELEQS-K,10,HTELEQS-K,,,,,,,,,,,,44.99,NULL,NULL
45906,HTGERQS-S,10,HTGERQS-S,,,,,,,,,,,,24.99,NULL,NULL
45907,HTGERQS-D,10,HTGERQS-D,,,,,,,,,,,,34.99,NULL,NULL
45908,HTOSPQS-S,10,HTOSPQS-S,,,,,,,,,,,,24.99,NULL,NULL
45909,HTOSPQS-D,10,HTOSPQS-D,,,,,,,,,,,,34.99,NULL,NULL
45910,HTGBIQS-S,10,HTGBIQS-S,,,,,,,,,,,,24.99,NULL,NULL
45911,HTGBIQS-D,10,HTGBIQS-D,,,,,,,,,,,,34.99,NULL,NULL
45912,HTGBIQS-K,10,HTGBIQS-K,,,,,,,,,,,,44.99,NULL,NULL
45913,EBBAWQS-S,10,EBBAWQS-S,,,,,,,,,,,,41.58,NULL,NULL
45914,EBBAWQS-D,10,EBBAWQS-D,,,,,,,,,,,,53.46,NULL,NULL
45915,EBSAMQS-S,10,EBSAMQS-S,,,,,,,,,,,,52.8,NULL,NULL
45916,EBSAMQS-D,10,EBSAMQS-D,,,,,,,,,,,,72.6,NULL,NULL
45917,EBSAMQS-K,10,EBSAMQS-K,,,,,,,,,,,,92.4,NULL,NULL
45918,EBSAMQS-SK,10,EBSAMQS-SK,,,,,,,,,,,,99,NULL,NULL
45919,EBWAQS-S,10,EBWAQS-S,,,,,,,,,,,,46.2,NULL,NULL
45920,EBWAQS-D,10,EBWAQS-D,,,,,,,,,,,,59.4,NULL,NULL
45921,KMATMCUS-3050,10,KMATMCUS-3050,,,,,,,,,,,,36.96,NULL,NULL
45922,KMDARCUS-3050,10,KMDARCUS-3050,,,,,,,,,,,,26.4,NULL,NULL
45923,KMDARCUS-40,10,KMDARCUS-40,,,,,,,,,,,,52.8,NULL,NULL
45924,KMGLITCUS-3050,10,KMGLITCUS-3050,,,,,,,,,,,,39.6,NULL,NULL
45925,KMGLITCUS-40,10,KMGLITCUS-40,,,,,,,,,,,,42.24,NULL,NULL
45926,KMHELCUS-55,10,KMHELCUS-55,,,,,,,,,,,,42.24,NULL,NULL
45927,KMZITCUS-50,10,KMZITCUS-50,,,,,,,,,,,,46.2,NULL,NULL
45928,KMARYCUS-OYS,10,KMARYCUS-OYS,,,,,,,,,,,,46.2,NULL,NULL
45929,KMBELCUS-PEA,10,KMBELCUS-PEA,,,,,,,,,,,,39.6,NULL,NULL
45930,KMMARCUS-PEA,10,KMMARCUS-PEA,,,,,,,,,,,,47.52,NULL,NULL
45931,KMMETCUS-GRE,10,KMMETCUS-GRE,,,,,,,,,,,,52.8,NULL,NULL
45932,KMMODCUS-OYS,10,KMMODCUS-OYS,,,,,,,,,,,,46.2,NULL,NULL
45933,KMPALCUS-OYS,10,KMPALCUS-OYS,,,,,,,,,,,,59.4,NULL,NULL
45934,KMTURCUS-PRA,10,KMTURCUS-PRA,,,,,,,,,,,,33,NULL,NULL
45935,KMTALCUS-PET,10,KMTALCUS-PET,,,,,,,,,,,,47.52,NULL,NULL
45936,KMTALTHR-PET,10,KMTALTHR-PET,,,,,,,,,,,,151.8,NULL,NULL
45937,KMMIRTHR-IVO,10,KMMIRTHR-IVO,,,,,,,,,,,,138.6,NULL,NULL
45938,KMATMQC-S,10,KMATMQC-S,,,,,,,,,,,,112.2,NULL,NULL
45939,KMATMQC-D,10,KMATMQC-D,,,,,,,,,,,,132,NULL,NULL
45940,KMATMQC-K,10,KMATMQC-K,,,,,,,,,,,,151.8,NULL,NULL
45941,KMATMQC-SK,10,KMATMQC-SK,,,,,,,,,,,,165,NULL,NULL
45942,KMDARQC-S,10,KMDARQC-S,,,,,,,,,,,,92.4,NULL,NULL
45943,KMDARQC-D,10,KMDARQC-D,,,,,,,,,,,,125.4,NULL,NULL
45944,KMDARQC-K,10,KMDARQC-K,,,,,,,,,,,,145.2,NULL,NULL
45945,KMDARQC-SK,10,KMDARQC-SK,,,,,,,,,,,,158.4,NULL,NULL
45946,KMGLITQC-S,10,KMGLITQC-S,,,,,,,,,,,,85.8,NULL,NULL
45947,KMGLITQC-D,10,KMGLITQC-D,,,,,,,,,,,,105.6,NULL,NULL
45948,KMGLITQC-K,10,KMGLITQC-K,,,,,,,,,,,,132,NULL,NULL
45949,KMGLITQC-SK,10,KMGLITQC-SK,,,,,,,,,,,,145.2,NULL,NULL
45950,KMHELQC-S,10,KMHELQC-S,,,,,,,,,,,,85.8,NULL,NULL
45951,KMHELQC-D,10,KMHELQC-D,,,,,,,,,,,,112.2,NULL,NULL
45952,KMHELQC-K,10,KMHELQC-K,,,,,,,,,,,,132,NULL,NULL
45953,KMHELQC-SK,10,KMHELQC-SK,,,,,,,,,,,,151.8,NULL,NULL
45954,KMZITQC-S,10,KMZITQC-S,,,,,,,,,,,,85.8,NULL,NULL
45955,KMZITQC-D,10,KMZITQC-D,,,,,,,,,,,,112.2,NULL,NULL
45956,KMZITQC-K,10,KMZITQC-K,,,,,,,,,,,,132,NULL,NULL
45957,KMZITQC-SK,10,KMZITQC-SK,,,,,,,,,,,,145.2,NULL,NULL
45958,KMATMPIL-65,10,KMATMPIL-65,,,,,,,,,,,,26.4,NULL,NULL
45959,KMATMHW-STD,10,KMATMHW-STD,,,,,,,,,,,,33,NULL,NULL
45960,KMDARPIL-65,10,KMDARPIL-65,,,,,,,,,,,,33,NULL,NULL
45961,KMDARHW-STD,10,KMDARHW-STD,,,,,,,,,,,,33,NULL,NULL
45962,KMGLITPIL-65,10,KMGLITPIL-65,,,,,,,,,,,,33,NULL,NULL
45963,KMGLITHW-STD,10,KMGLITHW-STD,,,,,,,,,,,,33,NULL,NULL
45964,KMHELPIL-65,10,KMHELPIL-65,,,,,,,,,,,,26.4,NULL,NULL
45965,KMHELHW-STD,10,KMHELHW-STD,,,,,,,,,,,,26.4,NULL,NULL
45966,KMZITPIL-65,10,KMZITPIL-65,,,,,,,,,,,,26.4,NULL,NULL
45967,KMZITPIL-STD,10,KMZITPIL-STD,,,,,,,,,,,,26.4,NULL,NULL
45968,KMDARTHR-130220,10,KMDARTHR-130220,,,,,,,,,,,,184.8,NULL,NULL
45969,KMGLITTHR-80225,10,KMGLITTHR-80225,,,,,,,,,,,,138.6,NULL,NULL
45970,KMHELTHR-100220,10,KMHELTHR-100220,,,,,,,,,,,,125.4,NULL,NULL
45971,MANDESKSMLDS,1,MANDESKSMLDS,399.99,299.99,,,,,,,,,,,NULL,NULL
45972,MANWARDDARK,1,MANWARDDARK,799.99,649.99,,,,,,,,,,,NULL,NULL
45973,MANWARDOAK,1,MANWARDOAK,799.99,649.99,,,,,,,,,,,NULL,NULL
45974,MANDRESSDARK,1,MANDRESSDARK,499.99,379.99,,,,,,,,,,,NULL,NULL
45975,MANDRESSOAK,1,MANDRESSOAK,499.99,379.99,,,,,,,,,,,NULL,NULL
45976,TKTBED-S,1,TKTBED-S,399.99,349.99,,,,,,,,,,,NULL,NULL
45977,TKTBED-K,1,TKTBED-K,699.99,549.99,,,,,,,,,,,NULL,NULL
45978,TKTBED-SK,1,TKTBED-SK,799.99,649.99,,,,,,,,,,,NULL,NULL
45979,TKTDRESS,1,TKTDRESS,499.99,379.99,,,,,,,,,,,NULL,NULL
45980,COLBED-S,1,COLBED-S,399.99,349.99,,,,,,,,,,,NULL,NULL
45981,COLBED-D,1,COLBED-D,499.99,469.99,,,,,,,,,,,NULL,NULL
45982,COLBED-K,1,COLBED-K,549.99,529.99,,,,,,,,,,,NULL,NULL
45983,COLBED-SK,1,COLBED-SK,649.99,589.99,,,,,,,,,,,NULL,NULL
45984,TKTWARD,1,TKTWARD,899.99,749.99,,,,,,,,,,,NULL,NULL
45985,COTFITBLU-60120-PAIR,1,COTFITBLU-60120-PAIR,17.99,12.99,,,,,,,,,,,NULL,NULL
45986,COTFITBLU-70140-PAIR,1,COTFITBLU-70140-PAIR,19.99,14.99,,,,,,,,,,,NULL,NULL
45987,COTFITCRE-60120-PAIR,1,COTFITCRE-60120-PAIR,17.99,12.99,,,,,,,,,,,NULL,NULL
45988,COTFITCRE-70140-PAIR,1,COTFITCRE-70140-PAIR,19.99,14.99,,,,,,,,,,,NULL,NULL
45989,COTFITPNK-60120-PAIR,1,COTFITPNK-60120-PAIR,17.99,12.99,,,,,,,,,,,NULL,NULL
45990,COTFITPNK-70140-PAIR,1,COTFITPNK-70140-PAIR,19.99,14.99,,,,,,,,,,,NULL,NULL
45991,COTFITWHT-60120-PAIR,1,COTFITWHT-60120-PAIR,17.99,12.99,,,,,,,,,,,NULL,NULL
45992,COTFITWHT-70140-PAIR,1,COTFITWHT-70140-PAIR,19.99,14.99,,,,,,,,,,,NULL,NULL
45993,COTFITBLU-100150-PAIR,1,COTFITBLU-100150-PAIR,15.99,12.99,,,,,,,,,,,NULL,NULL
45994,COTFITCRE-100150-PAIR,1,COTFITCRE-100150-PAIR,15.99,12.99,,,,,,,,,,,NULL,NULL
45995,COTFITPNK-100150-PAIR,1,COTFITPNK-100150-PAIR,15.99,12.99,,,,,,,,,,,NULL,NULL
45996,COTFITWHT-100150-PAIR,1,COTFITWHT-100150-PAIR,15.99,12.99,,,,,,,,,,,NULL,NULL
45997,PRAMFITBLU-6073-PAIR,1,PRAMFITBLU-6073-PAIR,12.99,9.99,,,,,,,,,,,NULL,NULL
45998,PRAMFITCRE-6073-PAIR,1,PRAMFITCRE-6073-PAIR,12.99,9.99,,,,,,,,,,,NULL,NULL
45999,PRAMFITPNK-6073-PAIR,1,PRAMFITPNK-6073-PAIR,12.99,9.99,,,,,,,,,,,NULL,NULL
46000,PRAMFITWHT-6073-PAIR,1,PRAMFITWHT-6073-PAIR,12.99,9.99,,,,,,,,,,,NULL,NULL
46001,COTFITBLU-60120-PAIR,2,COTFITBLU-60120-PAIR,,,23.99,15.99,,,,,,,,,NULL,NULL
46002,COTFITBLU-70140-PAIR,2,COTFITBLU-70140-PAIR,,,25.99,19.99,,,,,,,,,NULL,NULL
46003,COTFITCRE-60120-PAIR,2,COTFITCRE-60120-PAIR,,,23.99,15.99,,,,,,,,,NULL,NULL
46004,COTFITCRE-70140-PAIR,2,COTFITCRE-70140-PAIR,,,25.99,19.99,,,,,,,,,NULL,NULL
46005,COTFITPNK-60120-PAIR,2,COTFITPNK-60120-PAIR,,,23.99,15.99,,,,,,,,,NULL,NULL
46006,COTFITPNK-70140-PAIR,2,COTFITPNK-70140-PAIR,,,25.99,19.99,,,,,,,,,NULL,NULL
46007,COTFITWHT-60120-PAIR,2,COTFITWHT-60120-PAIR,,,23.99,15.99,,,,,,,,,NULL,NULL
46008,COTFITWHT-70140-PAIR,2,COTFITWHT-70140-PAIR,,,25.99,19.99,,,,,,,,,NULL,NULL
46009,COTFITBLU-100150-PAIR,2,COTFITBLU-100150-PAIR,,,20.99,16.99,,,,,,,,,NULL,NULL
