id,purchase_id,supplier_id,stock_itemid,item_sku,item_title,invoice_currency,quantity,tax,cost,purchase_price,purchase_date
2379,6c73b3e2-1eba-404d-8068-627c53fe5147,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,7d905dea-d42d-4628-9bde-a5bcb0a48b27,JUTERUGMULTI150240,Rug - Handloom Jute - Multi - 150 x 240 cm (RU1221E),EUR,40,0,734,21.6,1/24/2018
2380,2a9e0f1e-0972-47a2-bcf8-63495623474a,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,31052e08-5d83-4051-b1e7-a74fbeb91917,FLCUSMRCYEL40X40,Floor Cushion - Morocco - Yellow - 40 x 40 (SF1283),EUR,60,0,291,4.85,2/15/2017
2381,47a365ef-7ebb-4079-8340-641c5b6e5232,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,9fbbf0f1-b52e-41a4-8814-5c9b942a477c,RUGDENBLK150,Rug - Denver - Black- 150 x 240 (RU1122C),EUR,24,0,501.6,16.85,1/24/2018
2382,56b261d9-5ba8-40e4-8525-669581e7730e,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,762689d0-00f5-43c8-a0ba-5a34b84383bd,COTCHKTHRWGRYYEL6080,"Throw - Cotton Check - Grey & Yellow - 150 x 200cm (59 x 79"") (SF1353A)",EUR,96,0,691.2,6.7,11/30/2017
2383,49cd10c3-a156-4d4e-b7b2-67748910e665,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,05fa8b25-12ba-4508-9d3a-ee617bc00beb,THRSTRMAU90,"Throw - Morocco - Mauve - 225 x 255cm (90 x 100"") (SF1293B)",EUR,96,0,739.2,7.7,4/27/2017
2384,681b0cd8-61b4-4f58-8f08-6850eb0d9664,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,e1a3dacb-4ebc-4fcf-ae03-5f16885e9e80,NIRVBEDCOVPNK6080,"Throw - Nirvana - Pink - 150 x 200cm (60 x 80"") (SF1245A)",EUR,108,0,853.2,7.9,8/17/2016
2385,cbf72717-7544-45af-892e-68ddf6a7f9b9,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,bcef0274-a9dc-4542-aa8b-f541b1d7b8d2,COTCHKTHRWGRYRED90100,"Throw - Cotton Check - Grey & Red - 225 x 255cm (89 x 100"") (SF1352B)",EUR,168,0,2049.6,12.2,8/10/2017
2386,77f93709-037a-48e9-8969-69e9f75b897a,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,b68a7742-263b-458a-8cd2-c6b5b62b2b31,JUTERUGMULTI120180,Rug - Handloom Jute - Multi - 120 x 180 cm (RU1221D),EUR,49,0,568.4,13.45,1/24/2018
2387,eff8ba83-d6e3-4b49-97ac-6bb6f5e96fa9,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,8548d8ef-6ad9-473d-8b53-7e1d529b9206,THRSTRMONO60,"Throw - Morocco - Monochrome - 150 x 200cm (60 x 80"") (SF1294A)",EUR,96,0,441.6,4.2,3/16/2018
2388,36cad4e7-d96d-4ac7-ab7f-6c198d26679f,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,236a3417-2e3c-4078-b805-78224c710df3,COTCHKTHRWGRYYEL90100,"Throw - Cotton Check - Grey & Yellow - 225 x 255cm (89 x 100"") (SF1353B)",EUR,108,0,1317.6,12.2,9/23/2016
2389,078f017f-5505-4228-b674-6ca0878b8eaa,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,d626390d-6dd2-4c23-89f0-8272f6c72a42,JUTERUGBLK66200,Rug - Handloom Jute - Black - 66 x 200 cm (RU1220B),EUR,60,0,510,8.35,1/24/2018
2390,00e8af05-a0f3-4932-951e-6ee497e01723,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0dabb261-85f9-449d-8bc1-29dac4ac6adc,FLCUSMRCTRA40X40,Floor Cushion - Morocco - Terracotta - 40 x 40 (CU1181),EUR,135,0,654.75,4.85,2/22/2018
2391,e99c6bb5-1a07-41a8-ae24-771ddddbde99,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,11d2ade8-6862-4058-ba25-df055ca810d2,NIRVBEDCOVOCH90100,"Throw - Nirvana - Ochre Yellow - 225 x 255cm (90 x 100"") (SF1243B)",EUR,40,0,552,11.1,3/16/2018
2392,fe06f3c5-5d05-40b5-bb90-7e088862b93e,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,595be2b4-f78b-4fe4-aa82-5dc83b32475a,CU002H2,Curtains - Morocco - Yellow - Pair - 66 x 72 (SF1287B),EUR,40,0,608,15.2,5/12/2017
2393,489a79cb-8239-468d-bd48-82cc72286261,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,cfebfa3c-9d84-45da-baa8-cc9e7ea435a3,NIRVBEDCOVPNK100140,"Throw - Nirvana - Pink - 255 x 360cm (100 x 140"") (SF1245C)",EUR,48,0,998.4,20.8,8/17/2016
2394,4c0bc653-d331-4ab8-b94d-8398596e1bcc,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,9f226b17-13e6-4d64-8b96-5440235f6be0,JUTERUGBLK120180,Rug - Handloom Jute - Black - 120 x 180 cm (RU1220D),EUR,24,0,309.6,13.45,1/24/2018
2395,8ca06026-d5c5-4cc6-b906-8538ae66ca4a,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,c23af49e-9477-4b5d-8c59-d40d420c3dd3,JUTERUGMULTI66200,Rug - Handloom Jute - Multi - 66 x 200 cm (RU1221B),EUR,72,0,558,8.35,1/24/2018
2396,27cd7242-256d-42b3-9d3e-88ecf1afa80e,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,3267daac-1e17-415e-bee2-0e6977326206,FLCUSMRCGRY40X40,Floor Cushion - Morocco - Grey - 40 x 40 (SF1280),EUR,80,0,388,4.85,9/7/2017
2397,c524bb3f-8354-49c5-868c-8c77d1fe1085,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,0eea3d95-4146-4f07-a1cd-489d41d321f9,BM011A2,Damask - Beige - Pedestal Mat (BT1133B),EUR,50,0,147.5,2.7,9/28/2017
2398,8f981896-b10f-4c29-bff8-901dbf2701f7,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,1c0b2355-49b3-401f-b95c-513906cc7261,RUDAL150BLK,Rug - Dallas - Black - 5x8 (RU1118C),EUR,4,0,120,30,2/22/2018
2399,0cacb2dd-6224-423f-a0f9-905d0e9c8759,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,bc48e8e1-0de0-49a4-a847-3a6e1f8fcffb,NIRVBEDCOVMAU6080,"Throw - Nirvana - Mauve - 150 x 200cm (60 x 80"") (SF1242A)",EUR,24,0,189.6,6.85,3/8/2018
2400,628e574e-184e-437c-8d91-90f5d2d238fb,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,bedfc093-f354-4447-a598-38c2f2940da3,RUDAL120RED,Rug - Dallas - Red - 4x6 (RU1121B),EUR,88,0,1575.2,16,3/8/2018
2401,bb121a07-f4fc-4edf-b14b-9286ae61b751,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,4455dc62-4050-4292-b5ed-6191647efd9c,NIRVBEDCOVMAU100140,"Throw - Nirvana - Mauve - 255 x 360cm (100 x 140"") (SF1242C)",EUR,60,0,1248,20.8,9/23/2016
2402,8b7b82d1-4e6d-437a-87eb-93649b7b1c42,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,b58c4919-9d4c-42cb-9f29-ca22086d8e2f,NIRVBEDCOVORG6080,"Throw - Nirvana - Terracotta - 150 x 200cm (60 x 80"") (SF1244A)",EUR,12,0,94.8,7,11/30/2017
2403,284de9e9-8898-4987-921c-9ba3635fe1ba,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,69174e60-3b2b-46ea-83cd-a0510a99ab0b,THRSTRGREY60,"Throw - Morocco - Grey - 150 x 200cm (60 x 80"") (SF1292A)",EUR,80,0,368,4.2,2/9/2018
2404,17242145-a467-4ca5-b10b-9d57c48af2b8,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,d0873261-ecf6-430c-af8e-0de471d4c80f,RUKILIMMULTI70,Rug - Cotton Kilim Printed - Multi - 70 x 120 cm (RU1194D),EUR,500,0,2125,6.1,1/24/2018
2405,7a325a04-7539-4ebf-8eec-9f2d666c7cb4,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,a41d64c1-5218-449b-83f5-4e5489f30a3f,MTHR140MAU,"Throw - Morocco - Mauve - 255 x 360cm (100 x 140"") (SF1293C)",EUR,16,0,198.4,12.4,9/28/2017
2406,2f0de4b6-95c2-4390-9ea8-a9311733fc56,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,8d944b46-6106-4cd6-a4ed-86ce0a57b98d,NIRVBEDCOVGRY6080,"Throw - Nirvana - Grey - 150 x 200cm (60 x 80"") (SF1240A)",EUR,108,0,853.2,7.9,1/24/2018
2407,87e4182b-0411-4234-95d6-ab4b97490f40,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,cf7034a0-b37e-4944-b310-3f88bba2a6f4,RUDAL90BLK,Rug - Dallas - Black - 3x5 (RU1118A),EUR,9,0,99,11,4/27/2017
2408,99dfccc9-db25-420e-80f6-ac77357c63c2,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,ccdfa771-98dd-40fe-b717-1499ae67242f,NIRVBEDCOVOCH6080,"Throw - Nirvana - Ochre Yellow - 150 x 200cm (60 x 80"") (SF1243A)",EUR,108,0,853.2,7.9,7/27/2017
2409,1434fb72-1472-4b24-bbb5-aeadb2d2d708,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,d818b15d-d41c-4813-95c0-01025875bad6,BM007A1,Novelty - Rubber Duck - Bath Mat - 45x75cm (BT1147),EUR,220,0,649,2.35,1/24/2018
2410,a6e65877-e695-407e-b1a2-af744d087484,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,bcac5a82-f98d-4248-b3b0-9fe1f84bad7f,NIRVBEDCOVGRY100140,"Throw - Nirvana - Grey - 255 x 360cm (100 x 142"") (SF1240C)",EUR,90,0,1872,16,3/8/2018
2411,1385543e-d708-4b29-bed3-b5caca66b0f1,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,10f4542d-ac2a-441f-958e-29f28d0a18f8,NIRVBEDCOVPNK90100,"Throw - Nirvana - Pink - 225 x 255cm (90 x 100"") (SF1245B)",EUR,50,0,690,13.8,10/14/2016
2412,d7934427-1d07-4ec5-9f87-c3c0b0f05368,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,b6195174-2842-4035-842b-d1be975602d3,COTSTRPSELAQA90150,Rug - Cotton Stripe Selam - Aqua - 90 x 150 cm (RU1226C),EUR,12,0,91.2,6.75,3/16/2018
2413,73221ffe-23d1-48a4-b9e2-c4778378ce2f,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,4753d490-72c4-4e6f-9e0a-7c584466e208,RUGDENBLK120,Rug - Denver - Black- 120 x 180 (RU1122B),EUR,36,0,435.6,12.1,6/1/2017
2414,e52c80f8-c8a8-4e70-ba2a-c75069a414b0,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,3c77f65b-a701-48b4-ab04-0622843b65a1,FLCUSMRCBEI40X40,Floor Cushion - Morocco - Beige - 40 x 40 (CU1177),EUR,75,0,363.75,4.85,2/22/2018
2415,23756c04-1aa1-4598-8ca6-c8082451a1a5,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,d8db3b00-c2e3-4128-83dd-02f510f40371,JUTERUGMULTI90150,Rug - Handloom Jute - Multi - 90 x 150 cm (RU1221C),EUR,12,0,94.8,8.9,9/7/2017
2416,1ce49bfe-564c-4e7a-846c-ca844cf12bf7,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,e7599d3e-819a-4012-befd-06471ad6efcf,BMCHENUNIONGREY,Chenille - Union Jack - Grey - 90 x 150 cm (RU1178B),EUR,50,0,650,10.2,1/24/2018
2417,78a15b8b-be3f-48f7-a7a9-cacf80674aec,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,54aa00ad-d83f-4fb4-b6c7-7e6102123cfc,NIRVBEDCOVLIM100140,"Throw - Nirvana - Lime - 255 x 360cm (100 x 140"") (SF1241C)",EUR,54,0,1123.2,16,1/24/2018
2418,8ec54472-42e9-4f82-8ee7-d0af595aef92,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,8d6ffe29-217c-4c62-a4be-4e5c81ac743a,MTHR140GREY,"Throw - Morocco - Grey - 255 x 360cm (100 x 140"") (SF1292C)",EUR,80,0,992,11.9,2/22/2018
2419,cf72f0fb-772a-4359-a111-de6449a02f0c,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,f8629897-81c6-48cd-b430-9a3064dc0fe2,BMCHENUNIONBEIGE,Chenille - Union Jack - Beige - 90 x 150 cm (RU1176B),EUR,50,0,650,11.5,4/27/2017
2420,0a56f078-0668-4882-bd1a-e4ba3c5818ba,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,97a095f0-c910-4d6a-bb65-e1c8cd9cf493,THRSTRYELL60,"Throw - Morocco - Yellow - 150 x 200cm (60 x 80"") (SF1295A)",EUR,32,0,147.2,4.6,6/15/2017
2421,c99eb535-bf01-4370-8c4b-e57216471e50,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,1ce45133-87cd-46af-996f-19932b18c2ec,BM011A1,Damask - Beige - Bath Mat - 50x80cm (BT1133A),EUR,54,0,216,3.6,9/28/2017
2422,29cef419-a17d-4b27-9f2d-e6673838d637,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,1b4c3a9e-e067-4129-9a2b-c88730c38cb0,COTSTRPSELAQA120180,Rug - Cotton Stripe Selam - Aqua - 120 x 180 cm (RU1226D),EUR,32,0,374.4,11,3/8/2018
2423,84b45759-cc4d-480f-ba12-f157270f4ebd,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,bf743cce-b413-4758-b3e6-845390f77e2e,NIRVBEDCOVLIM90100,"Throw - Nirvana - Lime - 225 x 255cm (90 x 100"") (SF1241B)",EUR,10,0,138,10.5,3/16/2018
2424,1faa5fef-7c6d-47df-a313-f4eeba749baf,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,25f3daf6-a9e5-4f2e-b97e-d44dd9ff1e3b,THRSTRGREY90,"Throw - Morocco - Grey - 225 x 255cm (90 x 100"") (SF1292B)",EUR,108,0,831.6,7.7,6/15/2017
2425,cc953aa1-1cce-4e14-a5ce-f538f95f329a,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,67e8878d-10a4-4c00-8d3b-5b43a14da419,NIRVBEDCOVOCH100140,"Throw - Nirvana - Ochre Yellow - 255 x 360cm (100 x 140"") (SF1243C)",EUR,84,0,1747.2,20.8,9/23/2016
2426,07865394-f56a-4d20-b6e2-f5b94e906b4f,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,a9f63b11-7c4e-4fb4-bc25-f2f9a94f2a6e,HANDCHENMULTI66200,Rug - Handloom Chenille - Multi - 66 x 200 cm (RU1239B),EUR,45,0,463.5,9,1/24/2018
2427,cd6a034a-1004-4ae2-b81b-f74a69def18b,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,e03c0313-95bc-4742-9292-a487fa48e30a,RUDAL90RED,Rug - Dallas - Red -3x5 (RU1121A),EUR,15,0,165,11,2/22/2018
2428,decec26b-8a30-4425-b215-f838660785b4,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,b9b7da4c-f1a3-4ebb-a4d6-465d1ed34016,NIRVBEDCOVMAU90100,"Throw - Nirvana - Mauve - 225 x 255cm (90 x 100"") (SF1242B)",EUR,90,0,1242,13.8,4/27/2017
2429,9f742d86-848c-46f4-85b5-fc5ca34abb3a,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,aefc094c-3555-4488-a90e-8089f277d576,RUDAL120BLK,Rug - Dallas - Black - 4x6 (RU1118B),EUR,26,0,465.4,17.9,9/28/2017
2430,44f1637a-4b63-43ff-8cbd-fee8ac4b37ff,a5e92fbe-39a4-4d5d-839a-20e8502dc4ef,4d4646aa-b03e-42dc-b0c1-d3b372b35981,COTCHKTHRWGRYRED100140,"Throw - Cotton Check - Grey & Red - 255 x 360cm (100 x 142"") (SF1352C)",EUR,80,0,1440,18,8/10/2017
2431,63db3eeb-3c29-47c2-8c02-069a6632a91a,942a084e-f9ed-4791-96c9-363df90dc097,065ee2cc-d5df-4bdd-b84c-aa130e97bbb6,WPTERRYMAT-D,Terry Toweling - Mattress Protector  - Double (MP1107C),USD,240,0,1363.2,5.55,6/2/2017
2432,7e0f53c9-d492-43c7-814d-09f91f4e6a64,942a084e-f9ed-4791-96c9-363df90dc097,dd2b22bd-b3e7-4a3b-b671-739558b4ae1f,XH-NJ1X-MLKV,Cotton Top Quilted - Mattress Protector - Double (MP1108C),USD,900,0,3663,3.82,2/1/2018
2433,d758ce49-82bc-470b-b595-0deaa04cd903,942a084e-f9ed-4791-96c9-363df90dc097,1a189019-8542-4bff-8d67-0388fced12a5,WPTERRYMAT-SK,Terry Toweling - Mattress Protector  - Super King (MP1107E),USD,240,0,1800,8.56,10/19/2017
2434,ae10af74-c51b-4452-bbf1-47996bf85f56,942a084e-f9ed-4791-96c9-363df90dc097,d4eb5c43-3172-42f2-b8a9-cc5cefcf8e2d,ECOQMP-S,Polycotton Quilted - Mattress Protector -  Single (MP1116A),USD,600,0,1356,2.09,2/1/2018
2435,d2c2f166-105a-4dc4-ab53-501528b15f00,942a084e-f9ed-4791-96c9-363df90dc097,486c246b-84ad-44b2-a180-d346cceaf8e4,ECOQMP-D,Polycotton Quilted - Mattress Protector - Double (MP1116C),USD,600,0,1932,3.03,2/1/2018
2436,02305669-7e8b-4b46-af60-7b4ca864e0c2,942a084e-f9ed-4791-96c9-363df90dc097,47e9d44c-00e6-4ce9-b792-386e7f526b06,QUILTEDMP-SD,Cotton Top Quilted - Mattress Protector - Small Double (MP1108B),USD,900,0,3420,3.54,2/1/2018
2437,962915d9-a4db-4c69-b814-7d400789c40b,942a084e-f9ed-4791-96c9-363df90dc097,344613a8-4d5f-495e-9623-453603281b55,WPTERRYMAT-S,Terry Toweling - Mattress Protector -   Single (MP1107A),USD,240,0,984,4,10/19/2017
2438,3cc8306f-c469-473c-b864-933fd4768d4c,942a084e-f9ed-4791-96c9-363df90dc097,5fc94313-9b69-4f79-a022-f8e326a7d389,WPTERRYMAT-K,Terry Toweling - Mattress Protector  - King (MP1107D),USD,240,0,1536,7.45,10/19/2017
2439,e653d1dc-8e09-45ec-ad07-b01bb804c0b5,942a084e-f9ed-4791-96c9-363df90dc097,218d355f-1ab5-46c2-82d4-81e968b1cbb8,HQ-IY9R-H3Q5,Cotton Top Quilted - Mattress Protector - Single (MP1108A),USD,2400,0,7008,2.86,11/15/2016
2440,dadbf911-308c-4cb3-a234-088b55154be7,965cafbc-1e15-4e1f-a763-7a4854779570,8e192c95-4bcc-4b10-9060-fba1c7857367,TWLJUMBLIL,Turkish Cotton - Jumbo Towel - Lilac (BT1161F),GBP,6,7.8,46.8,7.15,2/1/2018
2441,a1cb3f6c-ed10-4785-b373-1028bbefb39b,965cafbc-1e15-4e1f-a763-7a4854779570,63eaa08b-25e1-42fb-b1e9-8b23d47d6492,BERKBATHTWLBLK,Berkley - Bath Towel - Black (BT1203B),GBP,6,2.4,14.4,2,1/25/2017
2442,dda2fd4e-84b5-40ea-9427-04a9be8e1545,328b954e-e35f-48a3-9958-c38e536d60a7,769d0d24-9cd9-47c2-ba87-78bcaa83ac11,HS-MESS7709BLK120,Antique - Frise Rug - Black / Cream - 120 x 160 cm (RU1240B),GBP,6,24,144,20,8/5/2015
2443,81142075-e319-450a-a8ab-05b97333e6fc,328b954e-e35f-48a3-9958-c38e536d60a7,2459fe3d-88cf-4fa1-abdf-c9b8e5da061e,HS-MESS7709GRN120,Antique - Frise Rug - Green / Cream - 120 x 160 cm (RU1242B),GBP,6,24,144,20,8/5/2015
2444,e05a6917-e6be-4185-aec9-09c9cea5be5c,328b954e-e35f-48a3-9958-c38e536d60a7,22fa35ce-b77e-448f-95d8-9e2054b9fe1e,HS-RIO2116BLKRED150,Rio - Frise Rug - Black Red & White - 150 x 210 cm (RU1250B),GBP,5,18,108,18,8/5/2015
2445,8075bfe7-8d00-4ef0-92c5-0d3271f30a65,328b954e-e35f-48a3-9958-c38e536d60a7,4e03e46e-7fdf-45d7-82a6-bb56c702106b,HS-MIAMIRED100,Miami - Shaggy Rug - Red - 100 x 150 cm (RU1248),GBP,12,24,144,10,8/5/2015
2446,5c8bc0ca-5896-41d7-b68a-1676e0f18f0e,328b954e-e35f-48a3-9958-c38e536d60a7,a9bc90cd-3aba-4c38-9f18-37cfad2ea926,HS-MIAMIGRN100,Miami - Shaggy Rug - Green - 100 x 150 cm (RU1247),GBP,12,24,144,10,8/5/2015
2447,153fa68b-1cb9-44b1-b396-182db27e56c6,328b954e-e35f-48a3-9958-c38e536d60a7,ce00f182-6923-41d0-b51a-70d49ec289f0,HS-SNULIL120X160,Snuggle - Shaggy Rug - Lilac - 120 x 160 cm (RU1259B),GBP,6,28.8,172.8,24,8/5/2015
2448,8a9f732d-88a3-41f1-9424-1e4eef4a6dfe,328b954e-e35f-48a3-9958-c38e536d60a7,21e8b706-79d2-4899-b768-2f08a0b3f1e5,HS-SNUTL60X200,Snuggle - Shaggy Rug - Teal - 60 x 200 cm (RU1262A),GBP,6,18,108,15,8/5/2015
2449,f305fb4a-26b0-401f-bfb0-44cf24468ff6,328b954e-e35f-48a3-9958-c38e536d60a7,5b2ced6d-87fe-49b7-9267-80d55b7d0af3,HS-SNULIL60X200,Snuggle - Shaggy Rug - Lilac - 60 x 200 cm (RU1259A),GBP,6,18,108,15,8/5/2015
2450,1e8c6266-8914-44a6-9862-4a655eae2422,328b954e-e35f-48a3-9958-c38e536d60a7,980e1105-efbe-487f-af4d-511024e7623c,HS-RIO2110GRYGRN100,Rio - Frise Rug - Floral - Grey & Green - 100 x 150 cm (RU1253A),GBP,12,20.4,122.4,8.5,8/5/2015
2451,cd9da2fb-c745-46cf-90bf-5477c69e16f4,328b954e-e35f-48a3-9958-c38e536d60a7,e22890ed-1568-4973-b6a0-c8085859f78d,HS-RIO036DKBE100,Rio - Frise Rug - Floral - Dark Beige - 100 x 150 cm (RU1251A),GBP,12,20.4,122.4,8.5,8/5/2015
2452,b4091293-70ee-4458-b81e-64596413d85a,328b954e-e35f-48a3-9958-c38e536d60a7,441b3504-89b7-4e23-aca1-c0ee251a2d09,HS-MIAMICR100,Miami - Shaggy Rug - Cream - 100 x 150 cm (RU1246),GBP,12,24,144,10,8/5/2015
2453,9f502989-5a7a-45a6-8844-67e5affd202e,328b954e-e35f-48a3-9958-c38e536d60a7,01c0ffaa-8fc7-42fb-8018-d51df3b03412,HS-SNUGGDKBE120,Snuggle - Shaggy Rug - Dark Beige - 120 x 160 cm (RU1258),GBP,6,28.8,172.8,24,8/5/2015
2454,7c80a4e7-e86f-4695-8ce4-7063a1b0da94,328b954e-e35f-48a3-9958-c38e536d60a7,5b928398-6f9f-4c9b-b716-e4d3acc451fb,HS-RIO2110GRYGRN150,Rio - Frise Rug - Floral - Grey & Green - 150 x 210 cm (RU1253B),GBP,5,18,108,18,8/5/2015
2455,8435a53a-5d48-4465-a184-79304afdd2e7,328b954e-e35f-48a3-9958-c38e536d60a7,24150001-8e9c-4c5c-a089-f9149fab0b91,HS-MESS7709GRN60,Antique - Frise Rug - Green / Cream - 60 x 200 cm (RU1242A),GBP,6,15,90,12.5,8/5/2015
2456,f3c2a757-6548-4450-8288-87bbcadecab5,328b954e-e35f-48a3-9958-c38e536d60a7,d15c1d9f-57da-4b78-94b7-46bf7965c046,HS-SNUSIL60X200,Snuggle - Shaggy Rug - Silver - 60 x 200 cm (RU1261A),GBP,5,15,90,15,8/5/2015
2457,bef4c177-a095-4dbe-8aca-9819a1f1d429,328b954e-e35f-48a3-9958-c38e536d60a7,ebf98d83-1e97-4e2c-ba72-fde234334198,HS-RIO2110GRYBL100,Rio - Frise Rug - Floral - Grey & Blue - 100 x 150 cm (RU1252A),GBP,12,20.4,122.4,8.5,8/5/2015
2458,3c9bc2ca-7989-422c-9f9f-9edaddf5cf12,328b954e-e35f-48a3-9958-c38e536d60a7,8992c792-b420-4abd-8bc7-cd7fa9052201,HS-MESS7709BLK60,Antique - Frise Rug - Black / Cream - 60 x 200 cm (RU1240A),GBP,6,15,90,12.5,8/5/2015
2459,d1956e7f-ee58-4811-9287-a749878878f7,328b954e-e35f-48a3-9958-c38e536d60a7,973f0573-93ca-485c-972d-a045ccde670f,HS-MIAMIBE100,Miami - Shaggy Rug - Beige - 100 x 150 cm (RU1244),GBP,12,24,144,10,8/5/2015
2460,1ac42fdf-f973-4a4a-8e05-a81cbc2191e9,328b954e-e35f-48a3-9958-c38e536d60a7,9ce3142a-e89e-4911-9b0b-e1affae410ef,HS-SNUPLCR120X160,Snuggle - Shaggy Rug - Cream - 120 x 160 cm (RU1257B),GBP,6,28.8,172.8,24,8/5/2015
2461,7a2a4b6b-0a32-4ece-9733-aabdae20c1c7,328b954e-e35f-48a3-9958-c38e536d60a7,d9dcbbe4-7080-41be-9510-9ee6a97807fc,HS-RIO2110GRYBL150,Rio - Frise Rug - Floral - Grey & Blue - 150 x 210 cm (RU1252B),GBP,5,18,108,18,8/5/2015
2462,fd072a63-ec64-4f38-86d5-b0e6eb057823,328b954e-e35f-48a3-9958-c38e536d60a7,a76f747f-5d9b-4711-b8b1-4fb98cf2739d,HS-SNUTL120X160,Snuggle - Shaggy Rug - Teal - 120 x 160 cm (RU1262B),GBP,6,28.8,172.8,24,8/5/2015
2463,9b7ad65d-84eb-4e76-a412-b3560ceb09cd,328b954e-e35f-48a3-9958-c38e536d60a7,b7625b54-457b-4749-b45c-b67c1751c134,HS-SNUPLCR60X200,Snuggle - Shaggy Rug - Cream - 60 x 200 cm (RU1257A),GBP,6,18,108,15,8/5/2015
2464,84cbf9f0-100e-40ee-b374-b5413468afcc,328b954e-e35f-48a3-9958-c38e536d60a7,c3a46408-6e4e-4722-b0f5-4b521d7ae317,HS-RIO2116BLKRED100,Rio - Frise Rug - Black Red & White - 100 x 150 cm (RU1250A),GBP,12,20.4,122.4,8.5,8/5/2015
2465,76b74c62-3dbd-449a-a645-b764c25c96e6,328b954e-e35f-48a3-9958-c38e536d60a7,28b93ae2-5595-4379-adb4-0969475f5425,HS-MESS7709CR160,Antique - Frise Rug - Cream / Cream - 60 x 200 cm (RU1241A),GBP,6,15,90,12.5,8/5/2015
2466,6a82234c-ced5-4807-b7e8-ba4c58c207ee,328b954e-e35f-48a3-9958-c38e536d60a7,aabb8ca9-6920-4112-a244-4d34bf7e37a8,HS-MESS7709TER120,Antique - Frise Rug - Terracotta / Cream - 120 x 160 cm (RU1243B),GBP,6,24,144,20,8/5/2015
2467,33d58c14-1f7f-4de3-9268-be4b8c1c9ac1,328b954e-e35f-48a3-9958-c38e536d60a7,e62b1931-8679-45cf-b2ae-044202242877,HS-SNUNVY60X200,Snuggle - Shaggy Rug - Navy - 60 x 200 cm (RU1260A),GBP,6,18,108,15,8/5/2015
2468,99c1fb43-2bb4-4b4b-bb0e-be65b1fcfdd8,328b954e-e35f-48a3-9958-c38e536d60a7,816ef20c-d1af-451e-bbdf-f0ab5cbec60c,HS-MIAMISIL100,Miami - Shaggy Rug - Silver - 100 x 150 cm (RU1249),GBP,12,24,144,10,8/5/2015
