"id","web_sku","linnworks_code","web_price_uk","web_sale_price_uk","web_price_fr","web_sale_price_fr","web_price_de","web_sale_price_de","web_price_dm","web_sale_price_dm","web_price_tesco","web_sale_price_tesco"
"1507","BL1239E","330DUVETSETBLK155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1508","BL1239F","330DUVETSETBLK155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1509","BL1239G","330DUVETSETBLK240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1510","BL1219E","330DUVETSETBLU155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1511","BL1219F","330DUVETSETBLU155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1512","BL1219G","330DUVETSETBLU240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1513","BL1209E","330DUVETSETCRE155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1514","BL1209F","330DUVETSETCRE155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1515","BL1209G","330DUVETSETCRE240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1516","BL1214E","330DUVETSETPINK155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1517","BL1214F","330DUVETSETPINK155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1518","BL1214G","330DUVETSETPINK240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1519","BL1224E","330DUVETSETSAGE155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1520","BL1224F","330DUVETSETSAGE155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1521","BL1224G","330DUVETSETSAGE240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1522","BL1229E","330DUVETSETTAUPE155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1523","BL1229F","330DUVETSETTAUPE155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1524","BL1229G","330DUVETSETTAUPE240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1525","BL1234E","330DUVETSETVIOLET155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1526","BL1234F","330DUVETSETVIOLET155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1527","BL1234G","330DUVETSETVIOLET240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1528","BL1244E","330DUVETSETWHT155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1529","BL1244F","330DUVETSETWHT155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1530","BL1244G","330DUVETSETWHT240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1531","BL1239B","330DUVSETBLACKD","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1532","BL1239C","330DUVSETBLACKK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1533","BL1239A","330DUVSETBLACKS","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1534","BL1239D","330DUVSETBLACKSK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1535","BL1219B","330DUVSETBLUD","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1536","BL1219C","330DUVSETBLUK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1537","BL1219A","330DUVSETBLUS","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1538","BL1219D","330DUVSETBLUSK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1539","BL1209B","330DUVSETCRED","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1540","BL1209C","330DUVSETCREK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1541","BL1209A","330DUVSETCRES","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1542","BL1209D","330DUVSETCRESK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1543","BL1214C","330DUVSETPINKK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1544","BL1214A","330DUVSETPINKS","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1545","BL1214D","330DUVSETPINKSK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1546","BL1224B","330DUVSETSAGED","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1547","BL1224C","330DUVSETSAGEK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1548","BL1224A","330DUVSETSAGES","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1549","BL1224D","330DUVSETSAGESK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1550","BL1229B","330DUVSETTAUPED","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1551","BL1229C","330DUVSETTAUPEK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1552","BL1229A","330DUVSETTAUPES","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1553","BL1229D","330DUVSETTAUPESK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1554","BL1234B","330DUVSETVIOLETD","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1555","BL1234C","330DUVSETVIOLETK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1556","BL1234A","330DUVSETVIOLETS","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1557","BL1234D","330DUVSETVIOLETSK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1558","BL1244B","330DUVSETWHTD","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1559","BL1244C","330DUVSETWHTK","59.99","49.99","79.99","59.99","79.99","59.99","59.99","52.99",,"52.99"
"1560","BL1244A","330DUVSETWHTS","39.99","29.99","49.99","34.99","49.99","34.99","39.99","32.99",,"32.99"
"1561","BL1244D","330DUVSETWHTSK","79.99","59.99","99.99","69.99","99.99","69.99","79.99","64.99",,"64.99"
"1562","BL1214B","330DUVSETPINKD","49.99","44.99","69.99","49.99","69.99","49.99","49.99","47.99",,"47.99"
"1563","BL1200B","ORG400DUV-D","69.99","45.99","89.99","64.99","89.99","64.99","69.99","49.99",,"49.99"
"1564","BL1200C","ORG400DUV-K","79.99","59.99","109.99","74.99","109.99","74.99","79.99","63.99",,"63.99"
"1565","BL1200A","ORG400DUV-S","59.99","35.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1566","BL1200D","ORG400DUV-SK","89.99","69.99","119.99","84.99","119.99","84.99","89.99","74.99",,"74.99"
"1567","BL1200E","ORG400DUVSET155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1568","BL1200F","ORG400DUVSET155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1569","BL1200G","ORG400DUVSET240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1570","BL1339B","ORG400DUVSETBLU-D","69.99","45.99","89.99","64.99","89.99","64.99","69.99","49.99",,"49.99"
"1571","BL1339C","ORG400DUVSETBLU-K","79.99","59.99","109.99","74.99","109.99","74.99","79.99","63.99",,"63.99"
"1572","BL1339A","ORG400DUVSETBLU-S","59.99","35.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1573","BL1339D","ORG400DUVSETBLU-SK","89.99","69.99","119.99","84.99","119.99","84.99","89.99","74.99",,"74.99"
"1574","BL1339E","ORG400DUVSETBLU155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1575","BL1339F","ORG400DUVSETBLU155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1576","BL1339G","ORG400DUVSETBLU240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1577","BL1332B","ORG400DUVSETBRWN-D","69.99","45.99","89.99","64.99","89.99","64.99","69.99","49.99",,"49.99"
"1578","BL1332C","ORG400DUVSETBRWN-K","79.99","59.99","109.99","74.99","109.99","74.99","79.99","63.99",,"63.99"
"1579","BL1332A","ORG400DUVSETBRWN-S","59.99","35.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1580","BL1332D","ORG400DUVSETBRWN-SK","89.99","69.99","119.99","84.99","119.99","84.99","89.99","74.99",,"74.99"
"1581","BL1332E","ORG400DUVSETBRWN155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1582","BL1332F","ORG400DUVSETBRWN155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1583","BL1332G","ORG400DUVSETBRWN240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1584","BL1325B","ORG400DUVSETWHT-D","69.99","45.99","89.99","64.99","89.99","64.99","69.99","49.99",,"49.99"
"1585","BL1325C","ORG400DUVSETWHT-K","79.99","59.99","109.99","74.99","109.99","74.99","79.99","63.99",,"63.99"
"1586","BL1325A","ORG400DUVSETWHT-S","59.99","35.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1587","BL1325D","ORG400DUVSETWHT-SK","89.99","69.99","119.99","84.99","119.99","84.99","89.99","74.99",,"74.99"
"1588","BL1325E","ORG400DUVSETWHT155200","49.99","39.99","69.99","44.99","69.99","44.99","49.99","44.99",,"44.99"
"1589","BL1325F","ORG400DUVSETWHT155220","59.99","44.99","79.99","49.99","79.99","49.99","59.99","49.99",,"49.99"
"1590","BL1325G","ORG400DUVSETWHT240220","89.99","74.99","119.99","79.99","119.99","79.99","89.99","79.99",,"79.99"
"1591","SF1157B","CABLETHROWBLU200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1592","SF1158B","CABLETHROWCHOCO200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1593","SF1377A","CABLETHROWGRAY","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1594","SF1377B","CABLETHROWGREY200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1595","SF1159B","CABLETHROWNAT200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1596","SF1378A","CABLETHROWNAVY","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1597","SF1378B","CABLETHROWNAVY200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1598","SF1595A","CABLETHROWPASBLU170","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1599","SF1595B","CABLETHROWPASBLU200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1600","SF1596A","CABLETHROWPASGRN170","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1601","SF1596B","CABLETHROWPASGRN200","79.99","39.99","104.99","54.99","104.99","54.99","79.99","44.90",,"44.90"
"1602","SF1217A","COTCHENBEI150200","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1603","SF1217B","COTCHENBEI220240","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1604","SF1219A","COTCHENORA150200","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1605","SF1219B","COTCHENORA220240","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1606","SF1220A","COTCHENRUST150200","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1607","SF1220B","COTCHENRUST220240","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1608","SF1352C","COTCHKTHRWGRYRED100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1609","SF1352A","COTCHKTHRWGRYRED6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1610","SF1352B","COTCHKTHRWGRYRED90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1611","SF1353C","COTCHKTHRWGRYYEL100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1612","SF1353A","COTCHKTHRWGRYYEL6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1613","SF1353B","COTCHKTHRWGRYYEL90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1614","SF1354C","COTCHKTHRWRED100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1615","SF1354A","COTCHKTHRWRED6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1616","SF1354B","COTCHKTHRWRED90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1617","SF1355C","COTCHKTHRWWHTBLK100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1618","SF1355A","COTCHKTHRWWHTBLK6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1619","SF1355B","COTCHKTHRWWHTBLK90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1620","SF1157A","CABLETHROWBLUE","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1621","SF1158A","CABLETHROWCHOCO","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1622","SF1159A","CABLETHROWNAT","59.99","29.99","79.99","39.99","79.99","39.99","59.99","34.90",,"34.90"
"1623","SF1296A","HOUSTOOTHRWBLK6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1624","SF1299C","HOUSTOOTHRWORG100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1625","SF1299B","HOUSTOOTHRWORG90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1626","SF1295C","MTHR140YELL","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1627","SF1296C","HOUSTOOTHRWBLK100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1628","SF1296B","HOUSTOOTHRWBLK90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1629","SF1299A","HOUSTOOTHRWORG6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1630","SF1300C","HOUSTOOTHRWPRPL100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1631","SF1300A","HOUSTOOTHRWPRPL6080","29.99","16.99","39.99","24.99","39.99","24.99","29.99","19.99",,"19.99"
"1632","SF1300B","HOUSTOOTHRWPRPL90100","49.99","29.99","64.99","44.99","64.99","44.99","49.99","34.90",,"34.90"
"1633","SF1301C","HOUSTOOTHRWRED100140","79.99","44.99","99.99","64.99","99.99","64.99","79.99","49.90",,"49.90"
"1634","SF1165C","MTHR140BLUE","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1635","SF1292C","MTHR140GREY","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1636","SF1293C","MTHR140MAU","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1637","SF1294C","MTHR140MONO","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1638","SF1168C","MTHR140TERRA","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1639","SF1164C","MTHR140BEIGE","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1640","SF1166C","MTHR140GREEN","59.99","34.99","79.99","44.99","79.99","44.99","59.99","39.99",,"39.99"
"1641","SF1240C","NIRVBEDCOVGRY100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1642","SF1240A","NIRVBEDCOVGRY6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1643","SF1240B","NIRVBEDCOVGRY90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1644","SF1241C","NIRVBEDCOVLIM100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1645","SF1241A","NIRVBEDCOVLIM6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1646","SF1241B","NIRVBEDCOVLIM90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1647","SF1242C","NIRVBEDCOVMAU100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1648","SF1242A","NIRVBEDCOVMAU6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1649","SF1242B","NIRVBEDCOVMAU90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1650","SF1243C","NIRVBEDCOVOCH100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1651","SF1243A","NIRVBEDCOVOCH6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1652","SF1243B","NIRVBEDCOVOCH90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1653","SF1244C","NIRVBEDCOVORG100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1654","SF1244A","NIRVBEDCOVORG6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1655","SF1244B","NIRVBEDCOVORG90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1656","SF1245C","NIRVBEDCOVPNK100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1657","SF1245A","NIRVBEDCOVPNK6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1658","SF1245B","NIRVBEDCOVPNK90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1659","SF1246C","NIRVBEDCOVTEA100140","89.99","54.99","119.99","74.99","119.99","74.99","89.99","59.99",,"59.99"
"1660","SF1246A","NIRVBEDCOVTEA6080","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1661","SF1246B","NIRVBEDCOVTEA90100","59.99","34.99","79.99","49.99","79.99","49.99","59.99","39.99",,"39.99"
"1662","SF1169A","RAJBEIG-70X100","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1663","SF1169B","RAJBEIG-90X100","29.99","17.99","39.99","24.99","39.99","24.99","29.99","21.99",,"21.99"
"1664","SF1171A","RAJBLU-70X100","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1665","SF1172A","RAJCHOC-70X100","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1666","SF1172B","RAJCHOC-90X100","29.99","17.99","39.99","24.99","39.99","24.99","29.99","21.99",,"21.99"
"1667","SF1173A","RAJNAT-60X80","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1668","SF1173B","RAJNAT-90X100","29.99","17.99","39.99","24.99","39.99","24.99","29.99","21.99",,"21.99"
"1669","SF1176A","RAJYEL-60X80","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1670","SF1176B","RAJYEL-90X100","29.99","17.99","39.99","24.99","39.99","24.99","29.99","21.99",,"21.99"
"1671","SF1175A","RAJPRPL-60X80","17.99","9.99","24.99","14.99","24.99","14.99","17.99","13.99",,"13.99"
"1672","SF1175B","RAJPRPL-90X10","29.99","17.99","39.99","24.99","39.99","24.99","29.99","21.99",,"21.99"
"1673","SF1168A","RAJTERRA-70X100","19.99","11.99","27.99","16.99","27.99","16.99","19.99","14.99",,"14.99"
"1674","SF1168B","RAJTERRA-90X100","39.99","19.99","54.99","27.99","54.99","27.99","39.99","24.90",,"24.90"
"1675","SF1169C","RTHR140BEI","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1676","SF1176C","RTHR140YEL","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1677","SF1175C","RTHR140PRPL","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1678","SF1170C","RTHR140BLK","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1679","SF1171C","RTHR140BLU","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1680","SF1172C","RTHR140CHOC","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1681","SF1173C","RTHR140NAT","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1682","SF1174C","RTHR140TEAL","54.99","29.99","74.99","39.99","74.99","39.99","54.99","34.90",,"34.90"
"1683","SF1161A","TH003A1","34.99","24.99","49.99","34.99","49.99","34.99","34.99","29.99",,"29.99"
"1684","SF1161B","TH003A2","54.99","34.99","74.99","44.99","74.99","44.99","54.99","39.99",,"39.99"
"1685","SF1160A","TH003B1","34.99","24.99","49.99","34.99","49.99","34.99","34.99","29.99",,"29.99"
"1686","SF1160B","TH003B2","54.99","34.99","74.99","44.99","74.99","44.99","54.99","39.99",,"39.99"
"1687","SF1162A","TH003C1","34.99","24.99","49.99","34.99","49.99","34.99","34.99","29.99",,"29.99"
"1688","SF1162B","TH003C2","54.99","34.99","74.99","44.99","74.99","44.99","54.99","39.99",,"39.99"
"1689","SF1163A","TH003D1","34.99","24.99","49.99","34.99","49.99","34.99","34.99","29.99",,"29.99"
"1690","SF1163B","TH003D2","54.99","34.99","74.99","44.99","74.99","44.99","54.99","39.99",,"39.99"
"1691","KT1541","THRHEARTPNK","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1692","KT1535","THRHEARTRED","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1693","KT1534","THRPOLKABLU","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1694","KT1542","THRPOLKAPINK","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
"1695","KT1536","THRPOLKARED","39.99","19.99","54.99","29.99","54.99","29.99","39.99","24.99",,"24.99"
